user_db_id,field,subfield,career_stage,top_init_venue_db_id,mid_init_venue_db_id,low_init_venue_db_id,venue_bug,hash,gender,aa_area,clusters_20,clusters_40,institution_bin_3,institution_bin_10,academia_prestige_bin_3,academia_prestige_bin_10
213505,Computer science,Computer security,Associate Professor,1653365,1675328,1706282,False,ttq5cvu7G-JjW9jnaZVfEg,gm,,16,32,,,,
209476,Mathematics,Statistics,Full Professor,1647543,1649012,1648480,False,9ue4VDs0P5MdygE3CZnM7Q,gm,Mathematical Sciences,16,25,1.0,1.0,1.0,1.0
173517,Physics,Particle physics,Full Professor,1647092,1647118,1647595,False,SFCVJvnA33GSqxVUVTHi6w,gm,Physical Sciences,5,7,2.0,5.0,2.0,5.0
195784,Engineering,Aerospace engineering,Associate Professor,1649932,1674138,1648625,False,XxhkGupu5Gt2pIqlD6F-_A,gm,Physical Sciences,12,20,1.0,1.0,1.0,1.0
199819,Physics,Astrophysics,Full Professor,1647092,1647150,1711431,False,7RRWpNzNHPe6U93bOER67w,gm,Physical Sciences,5,7,1.0,2.0,1.0,2.0
170112,Chemistry,Organic chemistry,Full Professor,1647092,1647355,1647139,False,aefVw5s0sMeXcy5SZanDig,gm,Chemical Sciences,4,6,2.0,5.0,2.0,5.0
166940,Engineering,Biomedical engineering,Full Professor,1647092,1647459,1647847,False,Sp2wet06S0g-lGmByPhAfg,gm,Engineering,6,9,2.0,6.0,2.0,6.0
201744,Economics,Labour economics,Full Professor,1650343,1682803,1657968,False,PGj-FSulRrQtgzBL48eR1Q,gm,Economics,2,4,1.0,2.0,1.0,2.0
189082,Biology,Physiology,Full Professor,1647227,1647733,1648189,False,9-TWNxbRUxt5kh1ee_nvnQ,gm,Medical Sciences,16,28,1.0,2.0,1.0,3.0
167435,Computer science,Computer graphics (images),Associate Professor,1713000,1704860,1648047,False,xbjs0QFvwHxu7LM50YapuA,gm,,16,31,,,,
155929,Sociology,Socioeconomics,Associate Professor,1648524,1663643,1660521,False,KdYZ9n0xBMvaJxnff1RAmw,gf,Sociology,17,33,1.0,1.0,1.0,2.0
151595,Economics,Other,Full Professor,1656966,1657173,1665884,False,vvMbnkkjaj3C9PnO--yDAg,gm,Economics,2,3,2.0,7.0,2.0,7.0
149291,Mathematics,Statistics,Associate Professor,1647543,1670454,1656534,False,y91Petb_esrLAlBkpwydDA,gf,Biological Sciences,16,28,1.0,4.0,1.0,2.0
179829,Psychology,Social psychology,Full Professor,1648093,1651804,1652802,False,fBpiqTfxlayZ_twc95jpiA,gf,Psychological Sciences,20,39,2.0,5.0,2.0,5.0
207646,Economics,Environmental economics,Full Professor,1688966,1656474,1648970,False,TH0hLZlYZiYCgPmrERfdGA,gm,Economics,2,4,2.0,7.0,2.0,7.0
196139,Biology,Molecular biology,Full Professor,1647607,1647560,1651023,False,cYaSAK8r4kjtOgrtXU3HgA,-,Biological Sciences,7,11,2.0,5.0,2.0,7.0
186420,Physics,Other,Full Professor,1647094,1675755,1647609,False,D1NNANGEdz-1ZWKDFSS7Mw,gm,Physical Sciences,6,8,1.0,3.0,1.0,3.0
168186,Business,Marketing,Associate Professor,1648285,1671601,1649078,False,LShJqLYw-iK8sdWB_12VmQ,-,,19,37,,,,
215076,Psychology,Clinical psychology,Associate Professor,1648756,1650108,1692961,False,RBDsod-92XQbvsPXSwexaA,gm,Psychological Sciences,8,12,2.0,5.0,2.0,7.0
206458,Economics,Mathematical economics,Assistant Professor,1650343,1678961,1653858,False,_aialGftwKFwT_cXWNjR5w,gm,Economics,2,3,2.0,4.0,1.0,4.0
153167,Physics,Astronomy,Associate Professor,1647487,1664529,1708460,False,qJv4kf8HxOZLnbsSVyyI7Q,gm,Physical Sciences,3,5,3.0,8.0,3.0,9.0
209407,Mathematics,Statistics,Full Professor,1651122,1706567,1649239,False,rPLRM4-pabn1HweLN9UE4A,gm,Mathematical Sciences,16,25,3.0,9.0,3.0,10.0
216480,Biology,Evolutionary biology,Associate Professor,1647094,1647108,1647722,False,UOOZrXpxV79OEDg_lja7Pw,gf,Biological Sciences,7,11,3.0,7.0,2.0,5.0
158083,Psychology,Social psychology,Full Professor,1651690,1655811,1654354,False,qKieTGH1kHJhXJCN8BVttg,gm,Psychological Sciences,8,13,2.0,6.0,3.0,8.0
191314,Engineering,Mechanical engineering,Full Professor,1647092,1647704,1650441,False,8bbkksN_-gqDfFjP46IBAQ,gm,Engineering,6,9,3.0,7.0,3.0,9.0
170669,Physics,Astronomy,Full Professor,1647092,1647129,1647977,False,ZiafxhYBbv6XMr_AmQfB7w,-,Physical Sciences,3,5,1.0,1.0,1.0,1.0
164053,Sociology,Anthropology,Full Professor,1650069,1664730,1696776,False,7wDfIzdyjo_ndHqgCWbSFw,gm,Anthropology,11,16,2.0,4.0,1.0,4.0
209583,Psychology,Cognitive psychology,Associate Professor,1650682,1652016,1658547,False,oUXFTF95twUcVA90iBLjhA,gm,Psychological Sciences,20,38,1.0,2.0,2.0,4.0
218568,Biology,Neuroscience,Full Professor,1648536,1649912,1648012,False,ORB5oP_XJMN2AsxsZseThg,gm,Psychological Sciences,10,15,1.0,3.0,2.0,6.0
214188,Mathematics,Statistics,Full Professor,1647543,1648480,1680399,False,HnExiI0DUIFzAPyAHeunjg,gm,Biological Sciences,16,25,1.0,2.0,1.0,2.0
191833,Physics,Condensed matter physics,Full Professor,1647092,1647118,1647376,False,wdQ0U-h7yDOaRRXIvdDUFQ,gm,Physical Sciences,6,8,1.0,1.0,1.0,2.0
188996,Business,Accounting,Full Professor,1656959,1668294,1652519,False,i7R3dMO9w-aN6OVm-gVQag,gm,,1,1,,,1.0,3.0
159426,Biology,Neuroscience,Full Professor,1648536,1647320,1658086,False,xvasa2awqBc1TyYuCbYMVw,gf,Biological Sciences,10,15,3.0,9.0,3.0,8.0
158041,Chemistry,Chemical physics,Associate Professor,1647092,1647908,1647237,False,Y3vfA4K3DvR0i1Pzib4-Bw,gm,Biological Sciences,6,9,2.0,7.0,3.0,9.0
150688,Computer science,Software engineering,Associate Professor,1648582,1663173,1680337,False,S70L1huaFx3dkNP6HNHmSQ,gm,,16,32,,,,
194322,Philosophy,Other,Associate Professor,1649107,1650892,1681581,False,GPpCLq7ycEv2ZFnNs7izaQ,gm,Philosophy,14,22,1.0,2.0,1.0,1.0
183531,Physics,Statistical physics,Full Professor,1651168,1648553,1647496,False,lP04F2OVdwgsjnkGaP5phg,-,Engineering,6,8,1.0,2.0,1.0,1.0
183400,Philosophy,Other,Full Professor,1662166,1671502,1670843,False,GzhPadR4SQbQtNv1IF1oAg,gm,Philosophy,14,22,2.0,4.0,2.0,5.0
170401,Engineering,Civil engineering,Full Professor,1647803,1649849,1647950,False,KzVpkIqemKeDBC8DJUtmBg,gm,Engineering,12,20,3.0,8.0,3.0,9.0
168579,Biology,Other,Associate Professor,1647092,1711073,1652054,False,jvWnS8vo3uq6PIjAMp1VjA,gm,Biological Sciences,8,13,3.0,8.0,2.0,6.0
196211,Biology,Evolutionary biology,Assistant Professor,1647092,1648417,1696382,False,dlgfAJsoL0f7Ey_ZsEAmnQ,gf,Anthropology,12,18,2.0,5.0,2.0,4.0
151716,Business,Business administration,Assistant Professor,1653111,1650616,1703861,False,qUBN4TVa6uwuBazNukGBOg,-,,18,36,,,,
148540,Sociology,Social science,Assistant Professor,1648524,1660057,1656606,False,BfgSolJSAZ1MzpfACtX6aA,-,Sociology,17,33,3.0,9.0,3.0,10.0
181178,Sociology,Social science,Full Professor,1647555,1656606,1662125,False,UFa0mXRA_V29Gt7qIYsNyg,gm,Sociology,16,25,1.0,1.0,1.0,1.0
202517,Biology,Evolutionary biology,Full Professor,1647092,1647827,1650119,False,36N5-A_u-5UUnopyuxPRvA,gm,Biological Sciences,9,14,3.0,9.0,3.0,9.0
221389,Biology,Evolutionary biology,PhD Student,1647094,1647092,1647649,False,lcXsw4rDqbhwaoNei36oxA,gm,,9,14,,,,
178350,Biology,Evolutionary biology,Full Professor,1647827,1675854,1652206,False,r6U72c3R4BFxv5SffGagsQ,gm,Biological Sciences,9,14,3.0,9.0,3.0,9.0
173722,History,Other,Associate Professor,1647120,1653351,1656057,False,_IR4Pi2NtlMUqp3dBZN8uA,gm,,15,23,,,1.0,3.0
179319,Biology,Neuroscience,Associate Professor,1648402,1647528,1649912,False,FjzJqvH7aBDODdiW9cqm_A,gm,Medical Sciences,10,15,3.0,9.0,2.0,7.0
204287,Mathematics,Arithmetic,Other,1663821,1648716,1651011,False,Gs56MkqzZve-gdXoZolMCw,gf,,13,21,,,,
170196,Economics,Finance,Full Professor,1659110,1655320,1650079,False,F4iWShucJ5xnsmTaWrLo6w,gm,Business,2,3,,,,
153211,Sociology,Demography,Associate Professor,1653909,1649621,1666179,False,IZbrlc1KafRLdHwMhJWiUg,gf,Health,17,33,3.0,9.0,3.0,9.0
167197,Computer science,Operating system,Full Professor,1674521,1673787,1664160,False,-7IegTyoeTInZnk6IZpEEg,gf,,16,32,,,1.0,3.0
217646,Business,Business administration,Full Professor,1650616,1662467,1661476,False,oWAQVa13pa5YYyOLG8dYrg,gm,,18,36,,,3.0,10.0
147818,Biology,Pharmacology,Full Professor,1647101,1647430,1647164,False,Ogu_BW9JHGSAeI4Meh7c2w,gm,Medical Sciences,7,11,3.0,8.0,3.0,9.0
205290,Economics,Labour economics,Full Professor,1649056,1660079,1655499,False,rE1Y0koE2Xirc7LYikvAtA,-,,2,3,,,,
193720,Physics,Condensed matter physics,Full Professor,1647092,1647872,1648474,False,p33zvpNvoe-UmnUAo9rAAw,gm,Physical Sciences,6,9,3.0,9.0,2.0,7.0
170455,Biology,Biochemistry,Full Professor,1647607,1647101,1647164,False,pDeAWgRz6r_7Rag-PT7FLw,gf,Biological Sciences,7,11,2.0,6.0,2.0,4.0
174526,Chemistry,Inorganic chemistry,Full Professor,1647100,1647172,1647431,False,USy54E-T_YAD8Hh3g6855A,gm,Biological Sciences,4,6,2.0,6.0,2.0,5.0
166600,Psychology,Other,Associate Professor,1671309,1656370,1659633,False,POFfNtXhNUSdOP-Up6MNSg,-,Health,16,28,3.0,8.0,2.0,7.0
217807,Psychology,Social psychology,Full Professor,1648093,1652761,1662251,False,HwQaNgsW8o5LREFzlKQd2A,gm,Psychological Sciences,20,39,3.0,10.0,3.0,8.0
213304,Philosophy,Other,Full Professor,1669550,1650047,1659769,False,_7fthrBjmtFnydpz5WKMAg,gf,Philosophy,8,13,3.0,10.0,3.0,8.0
217333,Business,Accounting,Full Professor,1658795,1668294,1658913,False,esVqfq3KGCFhTuTlurKOfg,gf,,1,2,,,,
187956,Economics,Macroeconomics,Associate Professor,1649056,1680289,1647094,False,87arvjn0BOoGmmSpG6V38w,gm,,2,3,,,,
198608,Computer science,Artificial intelligence,Associate Professor,1648487,1708828,1668975,False,pmfjym-bPx3YFUljotCoGw,gm,,16,30,,,,
205900,Biology,Molecular biology,Associate Professor,1649508,1647101,1647209,False,AHZX9pCexAhfGd8g_wuiUg,gm,Biological Sciences,7,10,3.0,10.0,3.0,9.0
211145,Engineering,Civil engineering,Full Professor,1647544,1706153,1651767,False,e3dk5_487ZDBbAUjKtaOTw,gm,Engineering,12,20,3.0,7.0,2.0,6.0
203653,Business,Other,Full Professor,1687907,1687628,1710896,False,9Ntwn15FwwrSNX21_amB9w,gf,,18,36,,,,
188184,Physics,Astronomy,Associate Professor,1647129,1647150,1685680,False,WGwLdGdCnIkjizWOhsAPGA,gm,Physical Sciences,3,5,3.0,9.0,2.0,7.0
168818,Psychology,Social psychology,Full Professor,1683844,1659366,1678015,False,N_SyEFL6GDzEpPw7JFeDBg,gf,Health,16,28,1.0,4.0,2.0,6.0
200132,Chemistry,Biochemistry,Full Professor,1647092,1653470,1651961,False,tQp4oa5lC4JlRKsrGC_kOw,gm,Chemical Sciences,7,10,2.0,5.0,1.0,3.0
181918,Biology,Virology,Associate Professor,1647092,1648904,1654721,False,Hyh6B62MXj96S-sdwO9UsQ,gm,Biological Sciences,12,18,2.0,7.0,2.0,5.0
164713,Business,Finance,Full Professor,1648193,1654005,1650545,False,gbsXk5vXvkNCQmuqvjc15g,gf,,2,3,,,,
192022,Physics,Astronomy,Assistant Professor,1647092,1647129,1647150,False,PcfxHS0X7lunPa3w9VD0Rw,gm,Computational Sciences,3,5,1.0,1.0,1.0,2.0
211942,Biology,Botany,Other,1647092,1647844,1649613,False,JCwH83jFzJ-2S3uCjLMgnw,gm,Biological Sciences,12,18,1.0,3.0,2.0,6.0
157140,Sociology,Other,Other,1648524,1650744,1656211,False,xq-ixsp3xX460Tqcj_wCyA,gf,Sociology,17,33,1.0,3.0,2.0,4.0
211400,Biology,Biochemistry,Assistant Professor,1650657,1647807,1648897,False,Mv02cpT8yCgCjAP6hBj5Wg,gm,Biological Sciences,7,11,2.0,7.0,2.0,4.0
221421,Philosophy,Other,Associate Professor,1710521,1692332,1649318,False,ocVfqq5lUjUXv0X8OWgIcg,-,,14,22,,,,
199879,Psychology,Developmental psychology,Full Professor,1648096,1653631,1653309,False,nDIT53z46OywCebQNOLnDw,gf,Psychological Sciences,20,40,1.0,3.0,1.0,4.0
205658,History,Other,Full Professor,1647120,1650696,1658082,False,yRM8PJcCKHD4lA5h_CeonQ,gm,,15,24,,,,
158320,Engineering,Mechanical engineering,Assistant Professor,1647544,1648988,1652810,False,s1e7iWO3DHNOXteCvlyf1w,gm,Engineering,12,20,1.0,2.0,1.0,2.0
148284,History,Other,Other,1653909,1664661,1672352,False,hqOp5YLFR6-Qsv3gJ3itLA,gm,,17,34,,,1.0,3.0
153524,Psychology,Other,Associate Professor,1654836,1651096,1686658,False,YIu7Qwyt32CwY-qkkkbMWA,gf,Psychological Sciences,20,40,3.0,8.0,2.0,6.0
171228,Sociology,Other,Full Professor,1658577,1656606,1657981,False,hVs2LvqICVveGxI17bALjw,gm,Sociology,16,28,3.0,9.0,3.0,9.0
173306,Biology,Molecular biology,Full Professor,1647092,1647235,1647101,False,P4DIhu2iloj889pNuwXC_w,gm,Earth Sciences,7,11,3.0,10.0,3.0,10.0
219742,Biology,Ecology,Associate Professor,1647094,1650109,1657323,False,olJkAy_Y7pDH3B1yiumuaw,gf,Biological Sciences,9,14,3.0,8.0,3.0,9.0
152899,Chemistry,Inorganic chemistry,Full Professor,1647100,1647172,1647431,False,IGwPmKKHZYcx3d2lhlxz8g,gm,Biological Sciences,4,6,2.0,7.0,3.0,8.0
219218,Computer science,Software engineering,Associate Professor,1651513,1670442,1684793,False,pADa2xIHY5f_pKWzZFRjnA,gm,,16,32,,,,
221521,Business,Accounting,PhD Student,1656959,1678874,1689147,False,89IYKrhSiI8OVpv9sE9OVg,gm,,1,1,,,,
179612,Chemistry,Organic chemistry,Full Professor,1647092,1647139,1647289,False,bFuCyvIYCLAlr2cs0MUkHA,gm,Chemical Sciences,4,6,3.0,9.0,3.0,9.0
150211,History,Other,Associate Professor,1656099,1658082,1663644,False,3Evmj0Q18Q2RI_Qj7bdI3w,gf,,16,28,,,1.0,2.0
160764,History,Other,Full Professor,1647710,1655454,1685351,False,qZgiQsY0sWDvP6dKnVK2pw,gf,,16,28,,,3.0,9.0
218056,Computer science,Other,Full Professor,1694884,1654845,1656609,False,afvp-ap81HVd9b3TCi398w,gf,Computational Sciences,16,31,1.0,3.0,1.0,3.0
177746,Computer science,Software engineering,Full Professor,1651513,1651249,1670648,False,KeVl1WXe9qobuXYmnBwBtw,gm,,16,32,,,,
211527,Business,Accounting,Associate Professor,1658795,1680017,1687987,False,u4GePn8qdy9H7a-0Bw_ELA,gm,,1,1,,,1.0,3.0
220187,Physics,Condensed matter physics,Associate Professor,1647094,1647376,1653449,False,x6hqC0dUq8unV92vBsV_mw,gf,Physical Sciences,6,9,1.0,3.0,1.0,3.0
192618,Medicine,Nursing,Assistant Professor,1647666,1656576,1652293,False,D0J46__nEvMG9i5L2ZA3zQ,gf,Health,8,13,2.0,6.0,2.0,6.0
199653,Business,Other,Associate Professor,1648613,1658586,1655657,False,IzWn06ftW1m0nj61wQ6YWg,gm,,18,36,,,,
204564,Chemistry,Other,Associate Professor,1647092,1647100,1650350,False,kP_vquoGWQmrbZYUMulz-Q,gm,Biological Sciences,4,6,1.0,3.0,2.0,4.0
169348,History,Other,Full Professor,1647120,1647710,1673983,False,38MIk7jYQlqQ2EeVgVGsbQ,gm,,16,28,,,,
165210,Physics,Statistical physics,Full Professor,1647118,1648954,1651000,False,fRKMcnxegjpv29BSgaOtOQ,gm,Physical Sciences,6,8,1.0,3.0,1.0,3.0
148978,Engineering,Biomedical engineering,Associate Professor,1647128,1650504,1676823,False,rEwcYbHIv5PeOBGrM-h--w,gm,Engineering,8,13,2.0,6.0,3.0,8.0
179046,Chemistry,Biochemistry,Associate Professor,1647939,1693342,1654908,False,Tdb5kDimHdaQnCBZ7hNwbA,gm,Engineering,7,10,,,,
150074,Business,Accounting,Associate Professor,1656959,1659092,1655581,False,iiVL5lgz_Fc4pSYHbKCEsw,gm,,1,1,,,2.0,4.0
164021,History,Other,Associate Professor,1647120,1659635,1659639,False,x9ckbu62kAqz-MzKQ5Ufbg,gf,,15,23,,,,
195195,Mathematics,Geometry,Associate Professor,1650953,1676793,1648813,False,f70IY6qJRFja_FrghQ7BiA,gf,Mathematical Sciences,13,21,2.0,5.0,2.0,4.0
208791,History,Other,Associate Professor,1647120,1653351,1702908,False,iu6DwO5UDdS-RYLR0ldCCQ,-,,2,4,,,,
190977,Psychology,Clinical psychology,Full Professor,1648096,1651780,1658370,False,hQL-n-TBv6hbb2buxhqs8w,gf,Psychological Sciences,8,12,3.0,9.0,3.0,9.0
162809,Biology,Ecology,Full Professor,1650437,1668627,1647730,False,sIdFD37Ad48F-F-yF7ZRbA,gm,Biological Sciences,12,19,3.0,8.0,2.0,7.0
190844,Physics,Condensed matter physics,Assistant Professor,1647908,1647872,1647245,False,uwmaHFT6hcPQnM7wO1TKMg,gm,Biological Sciences,6,9,3.0,8.0,2.0,6.0
165347,Business,Marketing,Full Professor,1655156,1661392,1654469,False,tL5u7cEnAy6emZIsp8ODKg,gm,,19,37,,,2.0,5.0
221522,Business,Accounting,Associate Professor,1661981,1678874,1668294,False,2b-HgGZ86BJ02eNNzXFg9g,gm,,1,1,,,2.0,7.0
196755,Biology,Neuroscience,Full Professor,1647094,1647560,1648398,False,vtFiefSSvl93iIzmMg5wpg,gm,Biological Sciences,7,11,1.0,2.0,1.0,2.0
216620,Philosophy,Other,Full Professor,1703810,1648927,1657497,False,4F66qwLsoyBEV_2YXSMLSQ,gf,Political Science,14,22,2.0,5.0,2.0,5.0
153064,Mathematics,Applied mathematics,Full Professor,1651966,1647443,1656883,False,P4r3c10NlF2pUMbkxrXMxg,gm,Mathematical Sciences,13,21,2.0,7.0,2.0,7.0
184923,Psychology,Cognitive psychology,Full Professor,1647094,1650113,1652016,False,X24HL_-on0Quag08ebbDjg,gf,Psychological Sciences,20,38,3.0,7.0,2.0,7.0
185042,Chemistry,Physical chemistry,Full Professor,1647094,1647100,1647295,False,6HK9YjYUdYOVY-lYHrT6yw,-,Biological Sciences,4,6,2.0,4.0,1.0,3.0
217747,Computer science,Programming language,Associate Professor,1662461,1682688,1671750,False,uG2Jj-k5ivEE_p8NLXLgyw,gm,,16,32,,,,
194839,Psychology,Social psychology,Full Professor,1648093,1656201,1656391,False,JKa2bbVsIE9LddF4IaCyGw,gm,Psychological Sciences,20,39,3.0,10.0,3.0,10.0
213788,History,Other,Full Professor,1648975,1652648,1709324,False,81KOMlQDn8nNhOxur8bolg,gm,,15,23,,,,
180976,Physics,Astrophysics,Full Professor,1647118,1649748,1647150,False,H9JCliK9hlLdLA353CfOAw,gm,Physical Sciences,3,5,1.0,3.0,1.0,3.0
148129,Biology,Ecology,Full Professor,1653112,1647638,1650437,False,1nFJLdcdgCYJgr9Bp7_Tug,gm,Biological Sciences,9,14,3.0,9.0,3.0,10.0
185555,Sociology,Social science,Full Professor,1648549,1659044,1652047,False,VbvCbFmjfKgL-rUUfaym0Q,gf,Health,17,34,1.0,1.0,1.0,1.0
179830,Biology,Paleontology,Full Professor,1647092,1647108,1696382,False,txjIlF1Uj9ekf2wVQbWVPQ,gm,Anthropology,12,18,1.0,2.0,1.0,2.0
168026,History,Other,Full Professor,1647120,1647407,1648226,False,jNFFkjHJ1JTTLoIsg1cTFA,gf,,15,23,,,,
208494,Computer science,Information retrieval,Full Professor,1667360,1707110,1687964,False,98FEvS36VOhPrAGJWbVKRQ,gf,,16,32,,,,
197290,Computer science,Computer architecture,Full Professor,1659863,1667144,1647469,False,IS-oME9Bmd2eXHgzLkfRtg,gf,,12,18,,,,
165942,Biology,Botany,Full Professor,1647094,1647396,1648177,False,VaUXVJmStDRroulqhoxJ4A,gm,Biological Sciences,12,18,2.0,5.0,2.0,6.0
204156,Business,Business administration,Associate Professor,1653111,1653316,1657589,False,3Jpehb8zr0STg0c6vMYDwQ,gm,,18,36,,,3.0,9.0
180912,Sociology,Anthropology,Full Professor,1664982,1679724,1652648,False,e8J4Bl_2-H3M8HAW3ivPMw,gf,Anthropology,11,16,1.0,3.0,1.0,2.0
214160,Chemistry,Inorganic chemistry,Associate Professor,1647100,1647172,1672912,False,kBHSUtciYVFRvg_-jpW6tw,-,Chemical Sciences,4,6,2.0,7.0,3.0,7.0
176585,Medicine,Nursing,Full Professor,1651066,1651186,1660481,False,ZfJtJRqFJlt36DEFI0ShwA,gm,Health,8,13,1.0,3.0,2.0,4.0
196613,Chemistry,Organic chemistry,Full Professor,1647100,1647139,1647206,False,XYsszRQVpkvPD5CvesXp-w,gm,Chemical Sciences,4,6,2.0,4.0,2.0,4.0
155129,Chemistry,Physical chemistry,Full Professor,1647346,1648445,1647352,False,4j0clLMlQ8oaNT7LfxKRGw,gm,Chemical Sciences,6,9,1.0,2.0,1.0,2.0
187575,Psychology,Social psychology,Full Professor,1650354,1657397,1674004,False,oeI9PudGJ_h5Di-oh2uJnw,gm,,20,39,,,,
178477,Sociology,Demography,Full Professor,1658577,1651066,1663641,False,AINLpLbTPyY9JqZj--JfqQ,gf,Sociology,8,13,1.0,1.0,1.0,1.0
148005,Economics,Macroeconomics,Full Professor,1650681,1680289,1654001,False,1j_VvnQBkUfVW45q0U8YOA,gm,,2,3,,,,
153344,Sociology,Other,Associate Professor,1648129,1650108,1672974,False,2VH7P9spC7bhxe-DEyCkTg,gm,Health,8,13,2.0,7.0,2.0,7.0
195905,Business,Accounting,Full Professor,1658795,1656959,1661981,False,6aQg6bgw-I-Ut8ThX7Jcng,gm,,1,1,,,,
218953,History,Economic history,Full Professor,1647436,1648881,1689068,False,-g7Enn-49uG9FFAbMSJkBw,gf,,15,24,,,,
203765,Biology,Immunology,Full Professor,1651257,1671334,1647498,False,-YcgNJTjtW7tbJCGYdbUSw,gm,,7,11,,,,
205778,Business,Business administration,Associate Professor,1650616,1649078,1655472,False,C8bg-xM-RzW2JyFYinBrKg,gm,,18,35,,,,
181942,Mathematics,Pure mathematics,Full Professor,1652563,1649124,1647887,False,skj1Kvt9nYUQfwtPkMRsCQ,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,2.0
206407,Business,Other,Associate Professor,1658068,1653464,1649355,False,wZZSKTT0qIQqEq2w86U6bg,gm,,18,36,,,,
212241,Sociology,Anthropology,Full Professor,1649664,1652054,1673681,False,VKH6yETA2ggOfS7ZbMDjjg,gm,Anthropology,12,18,3.0,8.0,3.0,8.0
154224,Biology,Bioinformatics,Full Professor,1648303,1648806,1703772,False,D8ExL3UsTUzxpyYf_U6_Cg,gm,Medical Sciences,12,18,2.0,7.0,2.0,7.0
197810,Business,Finance,Associate Professor,1648193,1670384,1650545,False,1gbosP48TidoL3xkqxPVZQ,gm,,2,3,,,,
155702,Computer science,Computer graphics (images),Associate Professor,1651464,1704860,1648309,False,Btv3_ffoOivRYbsQGN7_5A,gm,,16,31,,,2.0,5.0
178381,Chemistry,Other,Full Professor,1647092,1647152,1647233,False,-qoSu8R4jl_VFw6J_V4KBA,-,Chemical Sciences,6,9,1.0,3.0,1.0,4.0
218348,History,Other,Full Professor,1647120,1649322,1647981,False,0LAn2ha4B3EpC4vntDjeVg,gm,,15,24,,,,
221457,Philosophy,Other,Assistant Professor,1651083,1665292,1679275,False,Yj0VQqZVG3kPdZBiAVnwDw,gf,,8,13,,,,
167615,Engineering,Mechanical engineering,Full Professor,1647554,1649846,1662748,False,-vYzqeFYNK9owtnEnNJ7XA,gm,Engineering,16,28,2.0,7.0,2.0,7.0
182618,Business,Accounting,Full Professor,1658795,1666148,1661458,False,M3m7lkRJOaUBGdAKxHtUvg,gm,,1,1,,,2.0,7.0
160331,Engineering,Electrical engineering,Full Professor,1648117,1651902,1653134,False,To2yuDT1JbmNswgk-tB_Cw,gm,,16,28,,,2.0,5.0
171944,Biology,Evolutionary biology,Full Professor,1647092,1647827,1652305,False,iTyU1TDX57ybyBz6PNRzyw,gm,,12,18,,,,
183928,Physics,Quantum mechanics,Full Professor,1647118,1647203,1647628,False,oiQl-bxYLZPT8ooGvVOY7g,gm,Physical Sciences,6,8,1.0,1.0,1.0,1.0
173369,Business,Finance,Assistant Professor,1648193,1655568,1648613,False,ODlkQSnoQdIxqtSVYCcfGQ,gm,,2,3,,,2.0,4.0
219752,Biology,Paleontology,Full Professor,1651579,1696382,1655310,False,z96SpxNcpg2oS94wRft_jw,gm,Anthropology,12,18,1.0,1.0,1.0,3.0
167164,Psychology,Applied psychology,Full Professor,1648511,1649803,1659084,False,ng6huEXi569Co7Pg8-amkQ,gm,Psychological Sciences,16,28,3.0,8.0,3.0,9.0
194973,Business,Other,Full Professor,1658473,1674070,1674811,False,oFobl4zwLIJXnK4FEvLovg,gm,,18,35,,,3.0,8.0
200715,Business,Marketing,Assistant Professor,1654469,1649078,1670366,False,Yhc3L3iD22sNVabokyU98A,gm,,19,37,,,3.0,9.0
149825,Physics,Condensed matter physics,Full Professor,1647118,1647376,1648387,False,OBfEPpCdjhpZbkhNUy9Qqg,gm,Physical Sciences,6,8,1.0,3.0,1.0,4.0
168911,Business,Other,Full Professor,1662467,1653316,1657589,False,fAfo_MP0gNFf7S4x0xSiig,gm,,18,36,,,,
221422,Psychology,Social psychology,Associate Professor,1647094,1651463,1674004,False,NWvNDW-sHO-c_op58iKVtQ,-,,20,39,,,,
193057,Computer science,Programming language,Full Professor,1664934,1648191,1656852,False,fUyc9tLD1yrUuJ_FLb_Lig,gm,,16,32,,,,
187397,Business,Accounting,Full Professor,1661981,1658824,1666148,False,5zFOxLWCDr_UD6VfsWvjHQ,gf,,1,1,,,,
221423,Psychology,Pedagogy,Assistant Professor,1663871,1648713,1659059,False,gC0rZTQs52kwPrR9CWGpcg,gm,,20,40,,,,
151000,Biology,Evolutionary biology,Other,1696382,1651976,1654668,False,gmxaA6YHxsvMJ0kSNUSU_Q,gf,Anthropology,12,18,2.0,6.0,2.0,7.0
221454,Philosophy,Epistemology,Associate Professor,1648119,1650892,1668357,False,XUugCPdUCfxa0zv1R8azFQ,gm,Philosophy,12,18,2.0,5.0,2.0,4.0
221455,Philosophy,Epistemology,Other,1649107,1651058,1681498,False,Ck1z53J3eZ74fFUxIZKToA,gm,,14,22,,,,
221456,Philosophy,Other,Postdoctoral Researcher,1653031,1649318,1660643,False,DvIVRJH9CaMm2yLaER-5jA,gm,,14,22,,,,
218685,Psychology,Neuroscience,Full Professor,1650477,1647320,1647582,False,CxvvYuyNGDT1YxiP0WWZDg,gm,Psychological Sciences,10,15,1.0,1.0,1.0,1.0
164462,Business,Other,Full Professor,1650616,1655472,1657896,False,1nFLn4YcLr9DNXFv_J5uPQ,gf,,18,35,,,,
162962,Economics,Economic history,Full Professor,1655655,1653261,1648413,False,BNC85tUONdM5Pf_yfdnQqg,gm,Economics,2,4,1.0,3.0,1.0,3.0
